Gene_name	Species_name	Max_cov
ARL11	Daboia_russelii	17
ARL11	Aparallactus_lunulatus	17
ARL11	Thamnophis_saurita	17
ARL11	Bofa_erlangeri	17
ARL11	Ninia_sebae	17
ARL11	Amphiesma_stolatum	17
ARL11	Basiliscus_vittatus	17
ARL11	Ophisaurus_attenuatus	17
ARL11	Bungarus_caeruleus	17
ARL11	Mesoscincus_schwartzei	17
ARL11	Bungarus_ceylonicus	17
ARL11	Tarentola_annularis	19
ARL11	Boiga_trigonata	17
ARL11	Oligodon_sublineatus	17
ARL11	Lycodon_aulicus	17
ARL11	Ahaetulla_pulverulenta	17
ARL11	Ahaetulla_nasuta	17
ARL11	Siphlophis_compressus	17
ARL11	Fowlea_piscator	17
ARL11	Fowlea_asperrima	17
ARL11	Boa_constrictor	17
ARL11	Dendrelaphis_bifrenalis	17
ARL11	Kentropyx_calcarata	19
ARL11	Oligodon_taeniolatus	17
ARL11	Anolis_sericeus	17
ARL11	Bothrops_atrox	17
ARL11	Holcosus_undulatus	23
ARL11	Anolis_planiceps	18
ARL11	Ameiva_ameiva	17
ARL11	Acanthocercus_annectans	17
ARL11	Corallus_caninus	17
ARL11	Acanthocercus_atricollis	17
ARL11	Dendrelaphis_caudolineolatus	17
ARL11	Geophis_sartorii	17
ARL11	Hemidactylus_flaviviridis	19
ARL11	Cerastes_gasperettii	15
ARL11	Boiga_barnesii	17
ARL11	Rhinophis_saffragamus	17
ARL11	Morelia_carinata	17
ARL11	Sibynophis_subpunctatus	17
ARL11	Aspidura_guentheri	17
ARL11	Agkistrodon_piscivorus	17
ARL11	Corytophanes_hernandesii	17
ARL11	Cachryx_defensor	17
ARL11	Crotalus_mitchellii	17
ARL11	Coniophanes_schmidti	17
ARL11	Vipera_ammodytes	17
ARL11	Dendrelaphis_tristis	17
ARL11	Varanus_macraei	
ARL11	Tiliqua_occipitalis	
ARL11	Crotalus_aquilus	17
ARL11	Lycodon_carinatus	17
ARL11	Boiga_beddomei	17
ARL11	Trimeresurus_trigonocephalus	17
ARL11	Tupinambis_teguixin	17
ARL11	Crotalus_enyo	17
ARL11	Boiga_ceylonensis	17
ARL11	Vipera_ursinii	17
ARL11	Podarcis_lilfordi	17
ARL11	Podarcis_cretensis	26
ARL11	Podarcis_pityusensis	17
ARL11	Podarcis_gaigeae	17
ARL11	Podarcis_siculus	17
ARL11	Podarcis_bocagei	17
ARL11	Vipera_berus	17
ARL11	Podarcis_melisellensis	17
ARL11	Podarcis_erhardii	17
ARL11	Malpolon_monspessulanus	17
ARL11	Podarcis_filfolensis	25
ARL11	Natrix_helvetica	17
ARL11	Hemorrhois_hippocrepis	17
ARL11	Podarcis_liolepis	17
ARL11	Podarcis_vaucheri	22
ARL11	Podarcis_tiliguerta	17
ARL11	Python_bivittatus	17
ARL11	Thamnophis_sirtalis	17
ARL11	Gekko_japonicus	19
ARL11	Protobothrops_mucrosquamatus	17
ARL11	Podarcis_muralis	26
ARL11	Varanus_komodoensis	17
ARL11	Thamnophis_elegans	17
ARL11	Lacerta_agilis	22
ARL11	Sceloporus_undulatus	17
ARL11	Sphaerodactylus_townsendi	17
ARL11	Elgaria_multicarinata_webbii	17
ARL11	Podarcis_raffonei	26
ARL11	Hemicordylus_capensis	17
ARL11	Eublepharis_macularius	17
ARL11	Ahaetulla_prasina	17
ARL11	Pituophis_catenifer_annectens	17
ARL11	Pantherophis_guttatus	17
ARL11	Euleptes_europaea	17
ARL11	Rhineura_floridana	41
ARL11	Erythrolamprus_reginae	17
ARL11	Heteronotia_binoei	25
ARL11	Tiliqua_scincoides	41
ARL11	Candoia_aspera	17
ARL11	Anolis_carolinensis	23
ARL11	Anolis_sagrei	17
ARL11	Pogona_vitticeps	17
ARL11	Notechis_scutatus	17
ARL11	Pseudonaja_textilis	17
ARL11	Zootoca_vivipara	26
CAV3	Ophiophagus_hannah	86
CAV3	Crotalus_pyrrhus	74
CAV3	Crotalus_horridus	86
CAV3	Paroedura_picta	74
CAV3	Crotalus_viridis_viridis	86
CAV3	Protobothrops_flavoviridis	74
CAV3	Thermophis_baileyi	86
CAV3	Salvator_merianae	74
CAV3	Emydocephalus_ijimae	86
CAV3	Hydrophis_melanocephalus	86
CAV3	Laticauda_laticaudata	81
CAV3	Naja_naja	86
CAV3	Ptyas_mucosa	86
CAV3	Pantherophis_obsoletus	86
CAV3	Aspidoscelis_marmoratus	74
CAV3	Laticauda_colubrina	81
CAV3	Sceloporus_tristichus	74
CAV3	Myanophis_thanlyinensis	80
CAV3	Bothrops_jararaca	74
CAV3	Chrysopelea_ornata	74
CAV3	Hydrophis_cyanocinctus	86
CAV3	Phrynosoma_platyrhinos	63
CAV3	Calotes_versicolor	74
CAV3	Shinisaurus_crocodilurus	74
CAV3	Anilios_bituberculatus	74
CAV3	Tretioscincus_oriximinensis	63
CAV3	Calyptommatus_sinebrachiatus	63
CAV3	Arizona_elegans	86
CAV3	Diadophis_punctatus_similis	74
CAV3	Aspidoscelis_tigris_stejnegeri	63
CAV3	Sceloporus_occidentalis	91
CAV3	Charina_bottae	74
CAV3	Varanus_salvator_macromaculatus	86
CAV3	Bungarus_multicinctus	86
CAV3	Phrynocephalus_versicolor	69
CAV3	Vipera_latastei	80
CAV3	Daboia_siamensis	86
CAV3	Crotalus_helleri	86
CAV3	Psammodynastes_pulverulentus	86
CAV3	Phrynosoma_blainvillii	74
CAV3	Plestiodon_gilberti_rubricaudatus	74
CAV3	Simalia_boeleni	63
CAV3	Tropidonophis_doriae	74
CAV3	Morelia_viridis	86
CAV3	Imantodes_cenchoa	86
CAV3	Boaedon_fuliginosus	74
CAV3	Lerista_edwardsae	74
CAV3	Anniella_stebbinsi	74
CAV3	Lepidodactylus_listeri	80
CAV3	Phrynocephalus_forsythii	74
CAV3	Gekko_gecko	86
CAV3	Natrix_natrix_natrix	75
CAV3	Pantherophis_alleghaniensis	86
CAV3	Cyclura_pinguis	74
CAV3	Furcifer_pardalis	67
CAV3	Anolis_apletophallus	73
CAV3	Masticophis_lateralis	68
CAV3	Gambelia_wislizenii	74
CAV3	Liasis_olivaceus	86
CAV3	Simalia_tracyae	86
CAV3	Pseudoxenodon_macrops	86
CAV3	Trimeresurus_albolabris	74
CAV3	Mimophis_mahfalensis	74
CAV3	Aparallactus_werneri	74
CAV3	Acrochordus_granulatus	74
CAV3	Pareas_carinatus	80
CAV3	Grayia_smithii	81
CAV3	Calamaria_suluensis	74
CAV3	Oxyrhabdium_leporinum	74
CAV3	Toxicocalamus_goodenoughensis	86
CAV3	Cerberus_rynchops	80
CAV3	Stegonotus_admiraltiensis	80
CAV3	Pseudoxyrhopus_heterurus	68
CAV3	Hydrophis_major	86
CAV3	Hydrophis_elegans	81
CAV3	Urosaurus_nigricauda	68
CAV3	Bradypodion_ventrale	67
CAV3	Sibynophis_collaris	80
CAV3	Intellagama_lesueurii	69
CAV3	Hydrophis_curtus	81
CAV3	Hydrophis_ornatus	81
CAV3	Pantherophis_vulpinus	86
CAV3	Phrynocephalus_guinanensis	74
CAV3	Coluber_constrictor_foxii	74
CAV3	Rhabdophis_nuchalis	86
CAV3	Crotalus_adamanteus	86
CAV3	Correlophus_ciliatus	80
CAV3	Aipysurus_laevis	86
CAV3	Laudakia_wui	69
CAV3	Leptophis_mexicanus	86
CAV3	Xenodon_rabdocephalus	25
CAV3	Laemanctus_serratus	74
CAV3	Spondylurus_nitidus	74
CAV3	Acritoscincus_duperreyi	63
CAV3	Gonatodes_alexandermendesi	61
CAV3	Crotalus_ruber	86
CAV3	Asaccus_caudivolvulus	74
CAV3	Gallotia_galloti	83
CAV3	Bitis_arietans	74
CAV3	Naja_nigricollis	74
CAV3	Causus_rhombeatus	74
CAV3	Hemidactylus_brookii	74
CAV3	Micrurus_diastema	74
CAV3	Trioceros_balebicornutus	67
CAV3	Anolis_rodriguezii	73
CAV3	Acanthocercus_minutus	68
CAV3	Chamaeleo_dilepis	69
CAV3	Naja_haje	86
CAV3	Leptodeira_frenata	74
CAV3	Anolis_tropidonotus	69
CAV3	Bothrops_asper	74
CAV3	Xenagama_zonura	68
CAV3	Aspidoscelis_angusticeps	68
CAV3	Panaspis_annettesabinae	67
CAV3	Sceloporus_chrysostictus	74
CAV3	Trachylepis_brevicollis	74
CAV3	Acanthocercus_cyanogaster	68
CAV3	Psammophis_punctulatus	74
CAV3	Crotaphopeltis_hotamboeia	86
CAV3	Atractaspis_microlepidota	74
CAV3	Telescopus_dhara	86
CAV3	Trioceros_harennae	67
CAV3	Agama_finchi	74
CAV3	Trioceros_affinis	67
CAV3	Phrynonax_poecilonotus	74
CAV3	Chamaeleo_calyptratus	69
CAV3	Varanus_albigularis	74
CAV3	Trachylepis_striata	74
CAV3	Philothamnus_battersbyi	74
CAV3	Mochlus_sundevallii	74
CAV3	Naja_melanoleuca	75
CAV3	Thecadactylus_rapicauda	74
CAV3	Chamaeleo_laevigatus	68
CAV3	Crotalus_simus	74
CAV3	Agama_doriae	68
CAV3	Psammophis_sibilans	74
CAV3	Coniophanes_imperialis	74
CAV3	Imantodes_gemmistratus	74
CAV3	Trachylepis_maculilabris	74
CAV3	Drymobius_margaritiferus	86
CAV3	Varanus_niloticus	74
CAV3	Anilius_scytale	74
CAV3	Chamaeleo_gracilis	67
CAV3	Natriciteres_olivacea	86
CAV3	Sphaerodactylus_glaucus	75
CAV3	Bachia_flavescens	63
CAV3	Tropidodipsas_fasciata	74
CAV3	Hemidactylus_macropholis	74
CAV3	Nerodia_floridana	74
CAV3	Pseudelaphe_flavirufa	68
CAV3	Marisora_unimarginata	74
CAV3	Imantodes_tenuissimus	74
CAV3	Latastia_doriai	67
CAV3	Atractaspis_fallax	74
CAV3	Acanthocercus_guentherpetersi	68
CAV3	Ninia_diademata	74
CAV3	Cordylus_rivae	74
CAV3	Dasypeltis_abyssina	73
CAV3	Hydrophis_schistosus	81
CAV3	Hypnale_hypnale	86
CAV3	Anolis_lemurinus	73
CAV3	Micrurus_fulvius	74
CAV3	Daboia_russelii	74
CAV3	Aparallactus_lunulatus	74
CAV3	Thamnophis_saurita	74
CAV3	Bofa_erlangeri	68
CAV3	Ninia_sebae	74
CAV3	Amphiesma_stolatum	74
CAV3	Basiliscus_vittatus	74
CAV3	Ophisaurus_attenuatus	74
CAV3	Bungarus_caeruleus	74
CAV3	Mesoscincus_schwartzei	74
CAV3	Bungarus_ceylonicus	86
CAV3	Tarentola_annularis	68
CAV3	Boiga_trigonata	80
CAV3	Oligodon_sublineatus	86
CAV3	Lycodon_aulicus	74
CAV3	Ahaetulla_pulverulenta	74
CAV3	Ahaetulla_nasuta	74
CAV3	Siphlophis_compressus	74
CAV3	Fowlea_piscator	68
CAV3	Fowlea_asperrima	74
CAV3	Boa_constrictor	68
CAV3	Dendrelaphis_bifrenalis	86
CAV3	Kentropyx_calcarata	68
CAV3	Oligodon_taeniolatus	74
CAV3	Anolis_sericeus	73
CAV3	Bothrops_atrox	74
CAV3	Holcosus_undulatus	68
CAV3	Anolis_planiceps	73
CAV3	Ameiva_ameiva	74
CAV3	Acanthocercus_annectans	68
CAV3	Corallus_caninus	74
CAV3	Acanthocercus_atricollis	68
CAV3	Dendrelaphis_caudolineolatus	86
CAV3	Geophis_sartorii	74
CAV3	Hemidactylus_flaviviridis	68
CAV3	Cerastes_gasperettii	86
CAV3	Boiga_barnesii	68
CAV3	Rhinophis_saffragamus	74
CAV3	Morelia_carinata	80
CAV3	Sibynophis_subpunctatus	86
CAV3	Aspidura_guentheri	86
CAV3	Agkistrodon_piscivorus	74
CAV3	Corytophanes_hernandesii	74
CAV3	Cachryx_defensor	74
CAV3	Crotalus_mitchellii	74
CAV3	Coniophanes_schmidti	86
CAV3	Vipera_ammodytes	86
CAV3	Dendrelaphis_tristis	74
CAV3	Varanus_macraei	
CAV3	Tiliqua_occipitalis	
CAV3	Crotalus_aquilus	74
CAV3	Lycodon_carinatus	86
CAV3	Boiga_beddomei	80
CAV3	Trimeresurus_trigonocephalus	74
CAV3	Tupinambis_teguixin	74
CAV3	Crotalus_enyo	74
CAV3	Boiga_ceylonensis	80
CAV3	Vipera_ursinii	86
CAV3	Podarcis_lilfordi	86
CAV3	Podarcis_cretensis	82
CAV3	Podarcis_pityusensis	86
CAV3	Podarcis_gaigeae	82
CAV3	Podarcis_siculus	86
CAV3	Podarcis_bocagei	80
CAV3	Vipera_berus	86
CAV3	Podarcis_melisellensis	83
CAV3	Podarcis_erhardii	82
CAV3	Malpolon_monspessulanus	86
CAV3	Podarcis_filfolensis	80
CAV3	Natrix_helvetica	75
CAV3	Hemorrhois_hippocrepis	86
CAV3	Podarcis_liolepis	80
CAV3	Podarcis_vaucheri	80
CAV3	Podarcis_tiliguerta	86
CAV3	Python_bivittatus	74
CAV3	Thamnophis_sirtalis	74
CAV3	Gekko_japonicus	74
CAV3	Protobothrops_mucrosquamatus	86
CAV3	Podarcis_muralis	82
CAV3	Varanus_komodoensis	86
CAV3	Thamnophis_elegans	86
CAV3	Lacerta_agilis	75
CAV3	Sceloporus_undulatus	74
CAV3	Sphaerodactylus_townsendi	69
CAV3	Elgaria_multicarinata_webbii	74
CAV3	Podarcis_raffonei	82
CAV3	Hemicordylus_capensis	86
CAV3	Eublepharis_macularius	76
CAV3	Ahaetulla_prasina	86
CAV3	Pituophis_catenifer_annectens	86
CAV3	Pantherophis_guttatus	86
CAV3	Euleptes_europaea	74
CAV3	Rhineura_floridana	83
CAV3	Erythrolamprus_reginae	86
CAV3	Heteronotia_binoei	75
CAV3	Tiliqua_scincoides	74
CAV3	Candoia_aspera	86
CAV3	Anolis_carolinensis	74
CAV3	Anolis_sagrei	73
CAV3	Pogona_vitticeps	69
CAV3	Notechis_scutatus	86
CAV3	Pseudonaja_textilis	86
CAV3	Zootoca_vivipara	80
CYYR1	Ophiophagus_hannah	
CYYR1	Crotalus_pyrrhus	
CYYR1	Crotalus_horridus	
CYYR1	Paroedura_picta	
CYYR1	Crotalus_viridis_viridis	
CYYR1	Protobothrops_flavoviridis	
CYYR1	Thermophis_baileyi	
CYYR1	Salvator_merianae	13
CYYR1	Emydocephalus_ijimae	5
CYYR1	Hydrophis_melanocephalus	5
CYYR1	Laticauda_laticaudata	
CYYR1	Naja_naja	
CYYR1	Ptyas_mucosa	
CYYR1	Pantherophis_obsoletus	
CYYR1	Aspidoscelis_marmoratus	12
CYYR1	Laticauda_colubrina	
CYYR1	Sceloporus_tristichus	
CYYR1	Myanophis_thanlyinensis	6
CYYR1	Bothrops_jararaca	6
CYYR1	Chrysopelea_ornata	5
CYYR1	Hydrophis_cyanocinctus	
CYYR1	Phrynosoma_platyrhinos	
CYYR1	Calotes_versicolor	13
CYYR1	Shinisaurus_crocodilurus	35
CYYR1	Anilios_bituberculatus	5
CYYR1	Tretioscincus_oriximinensis	
CYYR1	Calyptommatus_sinebrachiatus	
CYYR1	Arizona_elegans	
CYYR1	Diadophis_punctatus_similis	6
CYYR1	Aspidoscelis_tigris_stejnegeri	12
CYYR1	Sceloporus_occidentalis	9
CYYR1	Charina_bottae	
CYYR1	Varanus_salvator_macromaculatus	
CYYR1	Bungarus_multicinctus	5
CYYR1	Phrynocephalus_versicolor	
CYYR1	Vipera_latastei	
CYYR1	Daboia_siamensis	
CYYR1	Crotalus_helleri	
CYYR1	Psammodynastes_pulverulentus	
CYYR1	Phrynosoma_blainvillii	9
CYYR1	Plestiodon_gilberti_rubricaudatus	35
CYYR1	Simalia_boeleni	
CYYR1	Tropidonophis_doriae	
CYYR1	Morelia_viridis	
CYYR1	Imantodes_cenchoa	
CYYR1	Boaedon_fuliginosus	
CYYR1	Lerista_edwardsae	15
CYYR1	Anniella_stebbinsi	35
CYYR1	Lepidodactylus_listeri	
CYYR1	Phrynocephalus_forsythii	
CYYR1	Gekko_gecko	
CYYR1	Natrix_natrix_natrix	6
CYYR1	Pantherophis_alleghaniensis	
CYYR1	Cyclura_pinguis	
CYYR1	Furcifer_pardalis	11
CYYR1	Anolis_apletophallus	
CYYR1	Masticophis_lateralis	
CYYR1	Gambelia_wislizenii	
CYYR1	Liasis_olivaceus	6
CYYR1	Simalia_tracyae	
CYYR1	Pseudoxenodon_macrops	
CYYR1	Trimeresurus_albolabris	
CYYR1	Mimophis_mahfalensis	6
CYYR1	Aparallactus_werneri	6
CYYR1	Acrochordus_granulatus	
CYYR1	Pareas_carinatus	
CYYR1	Grayia_smithii	
CYYR1	Calamaria_suluensis	
CYYR1	Oxyrhabdium_leporinum	
CYYR1	Toxicocalamus_goodenoughensis	5
CYYR1	Cerberus_rynchops	6
CYYR1	Stegonotus_admiraltiensis	
CYYR1	Pseudoxyrhopus_heterurus	9
CYYR1	Hydrophis_major	
CYYR1	Hydrophis_elegans	
CYYR1	Urosaurus_nigricauda	
CYYR1	Bradypodion_ventrale	14
CYYR1	Sibynophis_collaris	
CYYR1	Intellagama_lesueurii	14
CYYR1	Hydrophis_curtus	
CYYR1	Hydrophis_ornatus	
CYYR1	Pantherophis_vulpinus	
CYYR1	Phrynocephalus_guinanensis	
CYYR1	Coluber_constrictor_foxii	
CYYR1	Rhabdophis_nuchalis	5
CYYR1	Crotalus_adamanteus	
CYYR1	Correlophus_ciliatus	
CYYR1	Aipysurus_laevis	
CYYR1	Laudakia_wui	
CYYR1	Leptophis_mexicanus	
CYYR1	Xenodon_rabdocephalus	5
CYYR1	Laemanctus_serratus	
CYYR1	Spondylurus_nitidus	
CYYR1	Acritoscincus_duperreyi	13
CYYR1	Gonatodes_alexandermendesi	19
CYYR1	Crotalus_ruber	
CYYR1	Asaccus_caudivolvulus	
CYYR1	Gallotia_galloti	15
CYYR1	Bitis_arietans	
CYYR1	Naja_nigricollis	
CYYR1	Causus_rhombeatus	
CYYR1	Hemidactylus_brookii	9
CYYR1	Micrurus_diastema	
CYYR1	Trioceros_balebicornutus	14
CYYR1	Anolis_rodriguezii	
CYYR1	Acanthocercus_minutus	
CYYR1	Chamaeleo_dilepis	14
CYYR1	Naja_haje	
CYYR1	Leptodeira_frenata	
CYYR1	Anolis_tropidonotus	
CYYR1	Bothrops_asper	
CYYR1	Xenagama_zonura	
CYYR1	Aspidoscelis_angusticeps	11
CYYR1	Panaspis_annettesabinae	15
CYYR1	Sceloporus_chrysostictus	
CYYR1	Trachylepis_brevicollis	
CYYR1	Acanthocercus_cyanogaster	14
CYYR1	Psammophis_punctulatus	6
CYYR1	Crotaphopeltis_hotamboeia	5
CYYR1	Atractaspis_microlepidota	9
CYYR1	Telescopus_dhara	
CYYR1	Trioceros_harennae	14
CYYR1	Agama_finchi	11
CYYR1	Trioceros_affinis	
CYYR1	Phrynonax_poecilonotus	
CYYR1	Chamaeleo_calyptratus	14
CYYR1	Varanus_albigularis	
CYYR1	Trachylepis_striata	4
CYYR1	Philothamnus_battersbyi	
CYYR1	Mochlus_sundevallii	
CYYR1	Naja_melanoleuca	
CYYR1	Thecadactylus_rapicauda	
CYYR1	Chamaeleo_laevigatus	10
CYYR1	Crotalus_simus	11
CYYR1	Agama_doriae	
CYYR1	Psammophis_sibilans	
CYYR1	Coniophanes_imperialis	
CYYR1	Imantodes_gemmistratus	
CYYR1	Trachylepis_maculilabris	
CYYR1	Drymobius_margaritiferus	
CYYR1	Varanus_niloticus	
CYYR1	Anilius_scytale	
CYYR1	Chamaeleo_gracilis	
CYYR1	Natriciteres_olivacea	6
CYYR1	Sphaerodactylus_glaucus	4
CYYR1	Bachia_flavescens	
CYYR1	Tropidodipsas_fasciata	
CYYR1	Hemidactylus_macropholis	
CYYR1	Nerodia_floridana	6
CYYR1	Pseudelaphe_flavirufa	
CYYR1	Marisora_unimarginata	20
CYYR1	Imantodes_tenuissimus	
CYYR1	Latastia_doriai	13
CYYR1	Atractaspis_fallax	
CYYR1	Acanthocercus_guentherpetersi	
CYYR1	Ninia_diademata	
CYYR1	Cordylus_rivae	
CYYR1	Dasypeltis_abyssina	
CYYR1	Hydrophis_schistosus	5
CYYR1	Hypnale_hypnale	
CYYR1	Anolis_lemurinus	
CYYR1	Micrurus_fulvius	6
CYYR1	Daboia_russelii	
CYYR1	Aparallactus_lunulatus	
CYYR1	Thamnophis_saurita	6
CYYR1	Bofa_erlangeri	
CYYR1	Ninia_sebae	
CYYR1	Amphiesma_stolatum	4
CYYR1	Basiliscus_vittatus	
CYYR1	Ophisaurus_attenuatus	15
CYYR1	Bungarus_caeruleus	5
CYYR1	Mesoscincus_schwartzei	20
CYYR1	Bungarus_ceylonicus	5
CYYR1	Tarentola_annularis	
CYYR1	Boiga_trigonata	4
CYYR1	Oligodon_sublineatus	
CYYR1	Lycodon_aulicus	
CYYR1	Ahaetulla_pulverulenta	
CYYR1	Ahaetulla_nasuta	
CYYR1	Siphlophis_compressus	
CYYR1	Fowlea_piscator	
CYYR1	Fowlea_asperrima	
CYYR1	Boa_constrictor	
CYYR1	Dendrelaphis_bifrenalis	
CYYR1	Kentropyx_calcarata	
CYYR1	Oligodon_taeniolatus	
CYYR1	Anolis_sericeus	
CYYR1	Bothrops_atrox	
CYYR1	Holcosus_undulatus	20
CYYR1	Anolis_planiceps	
CYYR1	Ameiva_ameiva	12
CYYR1	Acanthocercus_annectans	
CYYR1	Corallus_caninus	5
CYYR1	Acanthocercus_atricollis	11
CYYR1	Dendrelaphis_caudolineolatus	5
CYYR1	Geophis_sartorii	
CYYR1	Hemidactylus_flaviviridis	
CYYR1	Cerastes_gasperettii	
CYYR1	Boiga_barnesii	4
CYYR1	Rhinophis_saffragamus	
CYYR1	Morelia_carinata	
CYYR1	Sibynophis_subpunctatus	
CYYR1	Aspidura_guentheri	7
CYYR1	Agkistrodon_piscivorus	
CYYR1	Corytophanes_hernandesii	
CYYR1	Cachryx_defensor	20
CYYR1	Crotalus_mitchellii	
CYYR1	Coniophanes_schmidti	
CYYR1	Vipera_ammodytes	
CYYR1	Dendrelaphis_tristis	
CYYR1	Varanus_macraei	5
CYYR1	Tiliqua_occipitalis	
CYYR1	Crotalus_aquilus	
CYYR1	Lycodon_carinatus	
CYYR1	Boiga_beddomei	5
CYYR1	Trimeresurus_trigonocephalus	5
CYYR1	Tupinambis_teguixin	14
CYYR1	Crotalus_enyo	5
CYYR1	Boiga_ceylonensis	4
CYYR1	Vipera_ursinii	
CYYR1	Podarcis_lilfordi	15
CYYR1	Podarcis_cretensis	15
CYYR1	Podarcis_pityusensis	15
CYYR1	Podarcis_gaigeae	13
CYYR1	Podarcis_siculus	15
CYYR1	Podarcis_bocagei	13
CYYR1	Vipera_berus	
CYYR1	Podarcis_melisellensis	15
CYYR1	Podarcis_erhardii	15
CYYR1	Malpolon_monspessulanus	5
CYYR1	Podarcis_filfolensis	15
CYYR1	Natrix_helvetica	5
CYYR1	Hemorrhois_hippocrepis	6
CYYR1	Podarcis_liolepis	15
CYYR1	Podarcis_vaucheri	15
CYYR1	Podarcis_tiliguerta	15
CYYR1	Python_bivittatus	
CYYR1	Thamnophis_sirtalis	6
CYYR1	Gekko_japonicus	
CYYR1	Protobothrops_mucrosquamatus	
CYYR1	Podarcis_muralis	15
CYYR1	Varanus_komodoensis	
CYYR1	Thamnophis_elegans	6
CYYR1	Lacerta_agilis	15
CYYR1	Sceloporus_undulatus	8
CYYR1	Sphaerodactylus_townsendi	
CYYR1	Elgaria_multicarinata_webbii	33
CYYR1	Podarcis_raffonei	15
CYYR1	Hemicordylus_capensis	
CYYR1	Eublepharis_macularius	
CYYR1	Ahaetulla_prasina	
CYYR1	Pituophis_catenifer_annectens	
CYYR1	Pantherophis_guttatus	
CYYR1	Euleptes_europaea	3
CYYR1	Rhineura_floridana	13
CYYR1	Erythrolamprus_reginae	
CYYR1	Heteronotia_binoei	6
CYYR1	Tiliqua_scincoides	5
CYYR1	Candoia_aspera	
CYYR1	Anolis_carolinensis	11
CYYR1	Anolis_sagrei	
CYYR1	Pogona_vitticeps	13
CYYR1	Notechis_scutatus	5
CYYR1	Pseudonaja_textilis	6
CYYR1	Zootoca_vivipara	9
DIP2A	Ophiophagus_hannah	33
DIP2A	Crotalus_pyrrhus	11
DIP2A	Crotalus_horridus	39
DIP2A	Paroedura_picta	49
DIP2A	Crotalus_viridis_viridis	41
DIP2A	Protobothrops_flavoviridis	31
DIP2A	Thermophis_baileyi	40
DIP2A	Salvator_merianae	38
DIP2A	Emydocephalus_ijimae	29
DIP2A	Hydrophis_melanocephalus	35
DIP2A	Laticauda_laticaudata	42
DIP2A	Naja_naja	37
DIP2A	Ptyas_mucosa	38
DIP2A	Pantherophis_obsoletus	42
DIP2A	Aspidoscelis_marmoratus	44
DIP2A	Laticauda_colubrina	36
DIP2A	Sceloporus_tristichus	53
DIP2A	Myanophis_thanlyinensis	14
DIP2A	Bothrops_jararaca	39
DIP2A	Chrysopelea_ornata	9
DIP2A	Hydrophis_cyanocinctus	44
DIP2A	Phrynosoma_platyrhinos	51
DIP2A	Calotes_versicolor	7
DIP2A	Shinisaurus_crocodilurus	38
DIP2A	Anilios_bituberculatus	11
DIP2A	Tretioscincus_oriximinensis	40
DIP2A	Calyptommatus_sinebrachiatus	40
DIP2A	Arizona_elegans	42
DIP2A	Diadophis_punctatus_similis	38
DIP2A	Aspidoscelis_tigris_stejnegeri	35
DIP2A	Sceloporus_occidentalis	72
DIP2A	Charina_bottae	44
DIP2A	Varanus_salvator_macromaculatus	45
DIP2A	Bungarus_multicinctus	39
DIP2A	Phrynocephalus_versicolor	39
DIP2A	Vipera_latastei	42
DIP2A	Daboia_siamensis	42
DIP2A	Crotalus_helleri	34
DIP2A	Psammodynastes_pulverulentus	39
DIP2A	Phrynosoma_blainvillii	50
DIP2A	Plestiodon_gilberti_rubricaudatus	43
DIP2A	Simalia_boeleni	25
DIP2A	Tropidonophis_doriae	11
DIP2A	Morelia_viridis	40
DIP2A	Imantodes_cenchoa	37
DIP2A	Boaedon_fuliginosus	40
DIP2A	Lerista_edwardsae	46
DIP2A	Anniella_stebbinsi	45
DIP2A	Lepidodactylus_listeri	43
DIP2A	Phrynocephalus_forsythii	38
DIP2A	Gekko_gecko	48
DIP2A	Natrix_natrix_natrix	38
DIP2A	Pantherophis_alleghaniensis	42
DIP2A	Cyclura_pinguis	47
DIP2A	Furcifer_pardalis	43
DIP2A	Anolis_apletophallus	50
DIP2A	Masticophis_lateralis	37
DIP2A	Gambelia_wislizenii	56
DIP2A	Liasis_olivaceus	42
DIP2A	Simalia_tracyae	42
DIP2A	Pseudoxenodon_macrops	34
DIP2A	Trimeresurus_albolabris	42
DIP2A	Mimophis_mahfalensis	31
DIP2A	Aparallactus_werneri	41
DIP2A	Acrochordus_granulatus	33
DIP2A	Pareas_carinatus	36
DIP2A	Grayia_smithii	40
DIP2A	Calamaria_suluensis	37
DIP2A	Oxyrhabdium_leporinum	39
DIP2A	Toxicocalamus_goodenoughensis	36
DIP2A	Cerberus_rynchops	39
DIP2A	Stegonotus_admiraltiensis	39
DIP2A	Pseudoxyrhopus_heterurus	35
DIP2A	Hydrophis_major	44
DIP2A	Hydrophis_elegans	44
DIP2A	Urosaurus_nigricauda	47
DIP2A	Bradypodion_ventrale	43
DIP2A	Sibynophis_collaris	36
DIP2A	Intellagama_lesueurii	39
DIP2A	Hydrophis_curtus	44
DIP2A	Hydrophis_ornatus	44
DIP2A	Pantherophis_vulpinus	42
DIP2A	Phrynocephalus_guinanensis	40
DIP2A	Coluber_constrictor_foxii	45
DIP2A	Rhabdophis_nuchalis	41
DIP2A	Crotalus_adamanteus	39
DIP2A	Correlophus_ciliatus	43
DIP2A	Aipysurus_laevis	42
DIP2A	Laudakia_wui	40
DIP2A	Leptophis_mexicanus	42
DIP2A	Xenodon_rabdocephalus	6
DIP2A	Laemanctus_serratus	27
DIP2A	Spondylurus_nitidus	38
DIP2A	Acritoscincus_duperreyi	42
