Gene_name	Species_name	GC_content
LRCH1	Poecilia_latipinna	59.87
LRCH1	Melanerpes_formicivorus	46.10
LRCH1	Mugil_cephalus	58.52
LRCH1	Panthera_leo	49.76
LRCH1	Hippocampus_zosterae	67.02
LRCH1	Halichoerus_grypus	68.21
LRCH1	Rhinopithecus_bieti	48.65
LRCH1	Corvus_kubaryi	44.20
LRCH1	Gracilinanus_agilis	45.31
LRCH1	Piliocolobus_tephrosceles	48.75
LRCH1	Dryobates_pubescens	45.59
LRCH1	Physeter_macrocephalus	48.58
LRCH1	Ovis_canadensis	50.16
LRCH1	Vidua_chalybeata	44.27
LRCH1	Pseudorasbora_parva	51.47
LRCH1	Myotis_yumanensis	47.24
LRCH1	Lagopus_muta	44.17
LRCH1	Neophocaena_asiaeorientalis_asiaeorientalis	49.15
LRCH1	Hyperolius_riggenbachi	44.33
LRCH1	Scleropages_formosus	62.52
LRCH1	Antechinus_flavipes	45.23
LRCH1	Nerophis_ophidion	65.33
LRCH1	Echeneis_naucrates	58.80
LRCH1	Charadrius_vociferus	40.71
LRCH1	Tachyglossus_aculeatus	48.02
LRCH1	Neogale_vison	49.19
LRCH1	Rissa_tridactyla	44.21
LRCH1	Octodon_degus	50.70
LRCH1	Hemiscyllium_ocellatum	47.88
LRCH1	Nothoprocta_perdicaria	42.18
LRCH1	Mauremys_mutica	44.30
LRCH1	Suncus_etruscus	46.69
LRCH1	Agelaius_phoeniceus	44.46
LRCH1	Neolamprologus_brichardi	55.75
LRCH1	Anabas_testudineus	57.95
LRCH1	Gavia_stellata	44.68
LRCH1	Pan_troglodytes	48.97
LRCH1	Nyctibius_grandis	44.48
LRCH1	Mesocricetus_auratus	52.02
LRCH1	Corvus_moneduloides	44.58
LRCH1	Micropterus_dolomieu	60.41
LRCH1	Microcaecilia_unicolor	46.40
LRCH1	Geospiza_fortis	41.23
LRCH1	Camelus_dromedarius	48.80
LRCH1	Chanos_chanos	51.60
LRCH1	Zonotrichia_leucophrys_gambelii	44.97
LRCH1	Pleurodeles_waltl	47.19
LRCH1	Camelus_bactrianus	45.28
LRCH1	Kogia_breviceps	49.12
LRCH1	Myotis_davidii	47.16
LRCH1	Oryzias_melastigma	58.10
LRCH1	Perognathus_longimembris_pacificus	51.36
LRCH1	Onychomys_torridus	51.94
LRCH1	Seriola_dumerili	58.72
LRCH1	Sorex_fumeus	48.47
LRCH1	Apteryx_rowi	44.40
LRCH1	Macaca_nemestrina	48.74
LRCH1	Scyliorhinus_canicula	47.57
LRCH1	Takifugu_rubripes	54.46
LRCH1	Oryctolagus_cuniculus	51.61
LRCH1	Neomonachus_schauinslandi	49.26
LRCH1	Cyprinodon_variegatus	54.69
LRCH1	Triplophysa_rosa	51.76
LRCH1	Otolemur_garnettii	50.92
LRCH1	Rattus_rattus	52.56
LRCH1	Mustela_putorius_furo	49.48
LRCH1	Platichthys_flesus	59.96
LRCH1	Polypterus_senegalus	42.33
LRCH1	Solea_senegalensis	57.17
LRCH1	Bubalus_kerabau	50.48
LRCH1	Cervus_canadensis	49.89
LRCH1	Notolabrus_celidotus	59.24
LRCH1	Balaenoptera_acutorostrata	49.06
LRCH1	Zalophus_californianus	49.07
LRCH1	Arvicanthis_niloticus	51.75
LRCH1	Eubalaena_glacialis	48.88
LRCH1	Chrysemys_picta_bellii	44.59
LRCH1	Melopsittacus_undulatus	42.64
LRCH1	Ctenopharyngodon_idella	51.12
LRCH1	Pelmatolapia_mariae	56.03
LRCH1	Caretta_caretta	44.69
LRCH1	Ictalurus_punctatus	52.80
LRCH1	Talpa_occidentalis	47.51
LRCH1	Sinocyclocheilus_grahami	51.42
LRCH1	Odobenus_rosmarus_divergens	49.24
LRCH1	Lipotes_vexillifer	49.48
LRCH1	Gouania_willdenowi	53.86
LRCH1	Peromyscus_eremicus	52.35
LRCH1	Dipodomys_spectabilis	51.03
LRCH1	Felis_catus	49.93
LRCH1	Caloenas_nicobarica	44.54
LRCH1	Hirundo_rustica	45.17
LRCH1	Crocodylus_porosus	44.44
LRCH1	Dromiciops_gliroides	45.81
LRCH1	Poecilia_formosa	59.87
LRCH1	Artibeus_jamaicensis	57.47
LRCH1	Rhinopithecus_roxellana	48.78
LRCH1	Phalacrocorax_carbo	44.14
LRCH1	Trematomus_bernacchii	57.05
LRCH1	Hylobates_moloch	48.87
LRCH1	Mesoplodon_densirostris	48.99
LRCH1	Thunnus_albacares	56.18
LRCH1	Phyllopteryx_taeniolatus	60.34
LRCH1	Colossoma_macropomum	56.05
LRCH1	Peromyscus_leucopus	52.46
LRCH1	Salarias_fasciatus	62.07
LRCH1	Anas_platyrhynchos	45.19
LRCH1	Pezoporus_flaviventris	42.99
LRCH1	Manacus_candei	43.68
LRCH1	Strigops_habroptila	43.26
LRCH1	Sarcophilus_harrisii	45.04
LRCH1	Cheilinus_undulatus	55.91
LRCH1	Nomascus_leucogenys	48.91
LRCH1	Camarhynchus_parvulus	45.14
LRCH1	Patagioenas_fasciata	43.96
LRCH1	Lagenorhynchus_obliquidens	48.45
LRCH1	Gambusia_affinis	59.80
LRCH1	Archocentrus_centrarchus	57.38
LRCH1	Athene_cunicularia	40.10
LRCH1	Protopterus_annectens	43.09
LRCH1	Bos_indicus	49.56
LRCH1	Enhydra_lutris_kenyoni	49.35
LRCH1	Pyrgilauda_ruficollis	44.17
LRCH1	Leptonychotes_weddellii	49.42
LRCH1	Chelonia_mydas	44.61
LRCH1	Ornithorhynchus_anatinus	47.15
LRCH1	Pseudopipra_pipra	43.84
LRCH1	Ailuropoda_melanoleuca	49.46
LRCH1	Panthera_pardus	49.89
LRCH1	Pan_paniscus	51.46
LRCH1	Zonotrichia_albicollis	45.00
LRCH1	Hippoglossus_stenolepis	58.26
LRCH1	Mastomys_coucha	52.93
LRCH1	Apodemus_sylvaticus	52.60
LRCH1	Ictidomys_tridecemlineatus	49.67
LRCH1	Labeo_rohita	51.29
LRCH1	Limanda_limanda	61.25
LRCH1	Monodelphis_domestica	45.38
LRCH1	Phycodurus_eques	60.41
LRCH1	Gorilla_gorilla_gorilla	49.02
LRCH1	Poecile_atricapillus	44.76
LRCH1	Falco_peregrinus	44.49
LRCH1	Manis_javanica	48.47
LRCH1	Pygoscelis_adeliae	41.30
LRCH1	Stegostoma_tigrinum	46.69
LRCH1	Mustela_nigripes	49.48
LRCH1	Pongo_abelii	52.61
LRCH1	Narcine_bancroftii	48.72
LRCH1	Danio_rerio	51.23
LRCH1	Macaca_thibetana_thibetana	48.74
LRCH1	Alligator_mississippiensis	45.17
LRCH1	Ammospiza_nelsoni	45.14
LRCH1	Xiphophorus_hellerii	60.00
LRCH1	Thalassophryne_amazonica	56.81
LRCH1	Colius_striatus	43.35
LRCH1	Scomber_scombrus	56.73
LRCH1	Callorhinchus_milii	45.85
LRCH1	Nycticebus_coucang	50.02
LRCH1	Heptranchias_perlo	47.81
LRCH1	Arvicola_amphibius	53.27
LRCH1	Corapipo_altera	43.87
LRCH1	Simochromis_diagramma	55.67
LRCH1	Suricata_suricatta	46.72
LRCH1	Sander_lucioperca	59.80
LRCH1	Gopherus_evgoodei	44.62
LRCH1	Dermochelys_coriacea	44.12
LRCH1	Rousettus_aegyptiacus	47.47
LRCH1	Seriola_aureovittata	58.41
LRCH1	Moschus_berezovskii	49.78
LRCH1	Oreochromis_niloticus	55.80
LRCH1	Falco_naumanni	44.58
LRCH1	Chlorocebus_sabaeus	48.76
LRCH1	Myiozetetes_cayanensis	43.77
LRCH1	Thunnus_thynnus	56.14
LRCH1	Pseudophryne_corroboree	44.10
LRCH1	Rhinatrema_bivittatum	47.92
LRCH1	Grammomys_surdaster	51.80
LRCH1	Petromyzon_marinus	64.82
LRCH1	Lutra_lutra	49.17
LRCH1	Apteryx_mantelli	44.46
LRCH1	Falco_biarmicus	44.54
LRCH1	Onychostruthus_taczanowskii	44.00
LRCH1	Chamaea_fasciata	44.43
LRCH1	Carassius_gibelio	51.67
LRCH1	Phaenicophaeus_curvirostris	43.97
LRCH1	Aphelocoma_coerulescens	44.62
LRCH1	Globicephala_melas	49.00
LRCH1	Anoplopoma_fimbria	57.80
LRCH1	Gallus_gallus	44.40
LRCH1	Bufo_gargarizans	44.74
LRCH1	Kryptolebias_marmoratus	54.29
LRCH1	Parambassis_ranga	56.85
LRCH1	Stegastes_partitus	60.52
LRCH1	Centropristis_striata	58.28
LRCH1	Girardinichthys_multiradiatus	54.82
LRCH1	Galeopterus_variegatus	48.66
LRCH1	Condylura_cristata	47.21
LRCH1	Haplochromis_burtoni	55.54
LRCH1	Passer_montanus	44.75
LRCH1	Phacochoerus_africanus	50.41
LRCH1	Capricornis_sumatraensis	49.69
LRCH1	Geotrypetes_seraphini	47.75
LRCH1	Xiphophorus_couchianus	59.79
LRCH1	Sturnus_vulgaris	44.01
LRCH1	Callorhinus_ursinus	49.32
LRCH1	Acanthopagrus_latus	51.85
LRCH1	Vulpes_lagopus	50.64
LRCH1	Pipra_filicauda	43.60
LRCH1	Melanotaenia_boesemani	55.36
LRCH1	Osmerus_eperlanus	57.87
LRCH1	Oncorhynchus_nerka	55.77
LRCH1	Phocoena_sinus	49.38
LRCH1	Petaurus_breviceps_papuanus	46.11
LRCH1	Lathamus_discolor	42.64
LRCH1	Pipistrellus_kuhlii	48.12
LRCH1	Lonchura_striata	44.60
LRCH1	Chanodichthys_erythropterus	50.07
LRCH1	Pteropus_alecto	47.17
LRCH1	Gadus_macrocephalus	59.33
LRCH1	Echinops_telfairi	51.84
LRCH1	Pungitius_pungitius	59.50
LRCH1	Bombina_bombina	43.45
LRCH1	Channa_argus	56.55
LRCH1	Ambystoma_mexicanum	49.14
LRCH1	Hippopotamus_amphibius_kiboko	49.84
LRCH1	Opisthocomus_hoazin	41.29
LRCH1	Rhinichthys_klamathensis_goyatoka	51.50
LRCH1	Sparus_aurata	52.40
LRCH1	Toxotes_jaculatrix	57.42
LRCH1	Sus_scrofa	50.24
LRCH1	Danio_aesculapii	50.20
LRCH1	Oenanthe_melanoleuca	43.85
LRCH1	Chelmon_rostratus	53.19
LRCH1	Pseudorca_crassidens	48.42
LRCH1	Cygnus_atratus	44.48
LRCH1	Rhincodon_typus	46.39
LRCH1	Gadus_chalcogrammus	58.95
LRCH1	Callithrix_jacchus	49.61
LRCH1	Orycteropus_afer_afer	48.54
LRCH1	Pleuronectes_platessa	58.99
LRCH1	Scophthalmus_maximus	61.65
LRCH1	Phaethon_lepturus	41.73
LRCH1	Oryx_dammah	49.69
LRCH1	Cyrtonyx_montezumae	43.56
LRCH1	Pelodiscus_sinensis	40.58
LRCH1	Theropithecus_gelada	48.63
LRCH1	Fukomys_damarensis	45.34
LRCH1	Hypomesus_transpacificus	58.24
LRCH1	Trichomycterus_rosablanca	49.50
LRCH1	Parus_major	44.43
LRCH1	Chinchilla_lanigera	44.50
LRCH1	Panthera_tigris	49.72
LRCH1	Leopardus_geoffroyi	49.85
LRCH1	Etheostoma_cragini	58.88
LRCH1	Epinephelus_fuscoguttatus	57.97
LRCH1	Acinonyx_jubatus	50.26
LRCH1	Microcebus_murinus	50.59
LRCH1	Engraulis_encrasicolus	56.28
LRCH1	Tursiops_truncatus	48.41
LRCH1	Lontra_canadensis	49.19
LRCH1	Serinus_canaria	44.07
LRCH1	Tupaia_chinensis	48.15
LRCH1	Sapajus_apella	49.48
LRCH1	Harpia_harpyja	43.45
LRCH1	Clinocottus_analis	58.11
LRCH1	Onychostoma_macrolepis	51.33
LRCH1	Mustela_lutreola	49.02
LRCH1	Pelobates_fuscus	42.78
LRCH1	Pongo_pygmaeus	51.45
LRCH1	Ochotona_princeps	49.15
LRCH1	Pteropus_vampyrus	42.46
LRCH1	Myxocyprinus_asiaticus	50.87
LRCH1	Thunnus_maccoyii	56.33
LRCH1	Amia_calva	52.69
LRCH1	Acomys_russatus	51.41
LRCH1	Pteropus_giganteus	46.73
LRCH1	Myotis_brandtii	47.09
LRCH1	Macaca_fascicularis	48.74
LRCH1	Gavialis_gangeticus	40.35
LRCH1	Sorex_araneus	48.80
LRCH1	Cyprinodon_tularosa	52.91
LRCH1	Sturnira_hondurensis	57.41
LRCH1	Bubalus_bubalis	50.37
LRCH1	Marmota_flaviventris	49.35
LRCH1	Prinia_subflava	44.90
LRCH1	Alosa_sapidissima	56.44
LRCH1	Equus_quagga	49.62
LRCH1	Latimeria_chalumnae	45.02
LRCH1	Capra_hircus	49.72
LRCH1	Pogoniulus_pusillus	44.96
LRCH1	Melospiza_melodia_melodia	44.88
LRCH1	Myotis_myotis	47.04
LRCH1	Lagopus_leucura	44.25
LRCH1	Diceros_bicornis_minor	49.02
LRCH1	Salmo_trutta	55.70
LRCH1	Periophthalmus_magnuspinnatus	60.11
LRCH1	Dasypus_novemcinctus	51.73
LRCH1	Dendropsophus_ebraccatus	45.19
LRCH1	Amblyraja_radiata	47.34
LRCH1	Melospiza_georgiana	45.20
LRCH1	Pezoporus_occidentalis	42.99
LRCH1	Mus_musculus	55.30
LRCH1	Neofelis_nebulosa	49.80
LRCH1	Phodopus_roborovskii	51.86
LRCH1	Dunckerocampus_dactyliophorus	59.63
LRCH1	Eptesicus_fuscus	47.63
LRCH1	Nipponia_nippon	40.84
LRCH1	Rattus_norvegicus	52.69
LRCH1	Heterodontus_francisci	48.22
LRCH1	Bos_mutus	50.25
LRCH1	Mirounga_angustirostris	49.70
LRCH1	Alligator_sinensis	40.07
LRCH1	Propithecus_coquereli	49.79
LRCH1	Equus_caballus	49.67
LRCH1	Miniopterus_natalensis	44.33
LRCH1	Eleutherodactylus_coqui	43.32
LRCH1	Oxyura_jamaicensis	44.46
LRCH1	Passer_domesticus	44.64
LRCH1	Ochotona_curzoniae	49.50
LRCH1	Rana_temporaria	42.16
LRCH1	Mustela_erminea	49.41
LRCH1	Phasianus_colchicus	44.49
LRCH1	Labrus_mixtus	57.91
LRCH1	Erpetoichthys_calabaricus	42.89
LRCH1	Lates_calcarifer	57.98
LRCH1	Takifugu_flavidus	54.40
LRCH1	Clarias_gariepinus	54.69
LRCH1	Cavia_porcellus	50.94
LRCH1	Cololabis_saira	59.02
LRCH1	Panthera_onca	49.74
LRCH1	Rhinolophus_ferrumequinum	47.54
LRCH1	Mastacembelus_armatus	57.95
LRCH1	Doryrhamphus_excisus	61.44
LRCH1	Chiroxiphia_lanceolata	43.79
LRCH1	Lynx_canadensis	49.83
LRCH1	Syngnathoides_biaculeatus	58.24
LRCH1	Mauremys_reevesii	44.39
LRCH1	Plectropomus_leopardus	59.52
LRCH1	Bison_bison_bison	46.55
LRCH1	Lepisosteus_oculatus	55.24
LRCH1	Nanorana_parkeri	41.80
LRCH1	Aquila_chrysaetos_chrysaetos	43.12
LRCH1	Motacilla_alba_alba	44.71
LRCH1	Xiphias_gladius	57.72
LRCH1	Phocoena_phocoena	49.37
LRCH1	Psammomys_obesus	52.51
LRCH1	Cervus_elaphus	50.02
LRCH1	Tachysurus_fulvidraco	53.03
LRCH1	Syngnathus_scovelli	64.18
LRCH1	Cuculus_canorus	43.25
LRCH1	Orcinus_orca	48.95
LRCH1	Gasterosteus_aculeatus	55.78
LRCH1	Nothobranchius_furzeri	55.06
LRCH1	Oryzias_latipes	55.48
LRCH1	Scatophagus_argus	51.07
LRCH1	Symphalangus_syndactylus	48.91
LRCH1	Canis_lupus_familiaris	50.65
LRCH1	Syngnathus_acus	64.49
LRCH1	Vulpes_vulpes	50.81
LRCH1	Tympanuchus_pallidicinctus	44.43
LRCH1	Corythoichthys_intestinalis	58.30
LRCH1	Corvus_brachyrhynchos	40.66
LRCH1	Lagenorhynchus_albirostris	48.65
LRCH1	Ceratotherium_simum_simum	49.19
LRCH1	Saccopteryx_leptura	48.82
LRCH1	Puma_yagouaroundi	50.02
LRCH1	Lynx_rufus	49.91
LRCH1	Dicentrarchus_labrax	55.26
LRCH1	Tyto_alba	44.09
LRCH1	Delphinapterus_leucas	49.30
LRCH1	Corvus_hawaiiensis	44.44
LRCH1	Neopelma_chrysocephalum	43.56
LRCH1	Maylandia_zebra	55.75
LRCH1	Desmodus_rotundus	55.82
LRCH1	Ursus_maritimus	48.83
LRCH1	Triplophysa_dalaica	51.33
LRCH1	Neopsephotus_bourkii	42.86
LRCH1	Balaenoptera_ricei	49.15
LRCH1	Cebidichthys_violaceus	56.40
LRCH1	Ranitomeya_imitator	43.04
LRCH1	Epinephelus_lanceolatus	56.39
LRCH1	Boleophthalmus_pectinirostris	57.23
LRCH1	Balaenoptera_musculus	49.19
LRCH1	Jaculus_jaculus	49.76
LRCH1	Brachyistius_frenatus	59.12
LRCH1	Hipposideros_armiger	50.47
LRCH1	Haliaeetus_albicilla	43.76
LRCH1	Paramormyrops_kingsleyae	57.52
LRCH1	Ovis_aries	50.11
LRCH1	Emydura_macquarii_macquarii	40.40
LRCH1	Seriola_lalandi_dorsalis	58.62
LRCH1	Trachypithecus_francoisi	48.64
LRCH1	Bufo_bufo	45.04
LRCH1	Camelus_ferus	48.71
LRCH1	Pteronotus_mesoamericanus	56.59
LRCH1	Grus_americana	43.67
LRCH1	Oncorhynchus_keta	54.88
LRCH1	Nestor_notabilis	39.47
LRCH1	Erinaceus_europaeus	48.13
LRCH1	Delphinus_delphis	49.08
LRCH1	Entelurus_aequoreus	63.12
LRCH1	Semicossyphus_pulcher	58.27
LRCH1	Clupea_harengus	55.19
LRCH1	Phoca_vitulina	49.54
LRCH1	Dipodomys_merriami	51.03
LRCH1	Prionailurus_viverrinus	49.79
LRCH1	Trichosurus_vulpecula	45.60
LRCH1	Indicator_indicator	43.99
LRCH1	Pezoporus_wallicus	39.80
LRCH1	Etheostoma_spectabile	58.71
LRCH1	Heterocephalus_glaber	48.97
LRCH1	Haliaeetus_leucocephalus	45.74
LRCH1	Papio_anubis	48.74
LRCH1	Cottoperca_gobio	57.93
LRCH1	Syngnathus_typhle	61.62
LRCH1	Nannospalax_galili	51.03
LRCH1	Betta_splendens	59.96
LRCH1	Catharus_ustulatus	44.11
LRCH1	Hypanus_sabinus	45.48
LRCH1	Synchiropus_splendidus	51.40
LRCH1	Haemorhous_mexicanus	44.46
LRCH1	Amphiprion_ocellaris	59.43
LRCH1	Falco_cherrug	44.54
LRCH1	Ictalurus_furcatus	52.24
LRCH1	Poecilia_mexicana	60.17
LRCH1	Pygocentrus_nattereri	55.96
LRCH1	Choloepus_didactylus	50.15
LRCH1	Leucoraja_erinaceus	47.25
LRCH1	Ursus_arctos	49.32
LRCH1	Chionomys_nivalis	53.06
LRCH1	Pimephales_promelas	51.52
LRCH1	Poeciliopsis_prolifica	59.45
LRCH1	Astyanax_mexicanus	55.92
LRCH1	Mirounga_leonina	49.72
LRCH1	Saimiri_boliviensis	52.09
LRCH1	Macaca_mulatta	48.65
LRCH1	Columba_livia	48.58
LRCH1	Xenopus_tropicalis	44.59
LRCH1	Anomalospiza_imberbis	45.46
LRCH1	Elephas_maximus_indicus	49.76
LRCH1	Sebastes_umbrosus	57.77
LRCH1	Xiphophorus_maculatus	59.75
LRCH1	Vidua_macroura	44.44
LRCH1	Anas_acuta	44.84
LRCH1	Silurus_meridionalis	51.89
LRCH1	Egretta_garzetta	40.56
LRCH1	Empidonax_traillii	43.68
LRCH1	Meriones_unguiculatus	52.19
LRCH1	Cyclopterus_lumpus	57.38
LRCH1	Eumetopias_jubatus	49.02
LRCH1	Spea_bombifrons	42.34
LRCH1	Peromyscus_californicus_insignis	52.31
LRCH1	Cricetulus_griseus	50.79
LRCH1	Prionailurus_bengalensis	49.65
LRCH1	Bos_indicus_x_Bos_taurus	50.28
LRCH1	Oncorhynchus_masou_masou	55.53
LRCH1	Hyaena_hyaena	45.32
LRCH1	Aythya_fuligula	45.53
LRCH1	Calidris_pugnax	40.69
LRCH1	Ficedula_albicollis	48.53
LRCH1	Chiloscyllium_plagiosum	47.50
LRCH1	Malaclemys_terrapin_pileata	44.19
LRCH1	Astatotilapia_calliptera	55.67
LRCH1	Dipodomys_ordii	50.84
LRCH1	Molothrus_ater	44.49
LRCH1	Hyla_sarda	42.66
LRCH1	Apus_apus	43.91
LRCH1	Homo_sapiens	49.02
LRCH1	Pangasianodon_hypophthalmus	53.96
LRCH1	Trichechus_manatus_latirostris	49.96
LRCH1	Pristis_pectinata	46.78
LRCH1	Epinephelus_moara	58.05
LRCH1	Oreochromis_aureus	56.07
LRCH1	Microtus_ochrogaster	53.27
LRCH1	Anarrhichthys_ocellatus	57.05
LRCH1	Meles_meles	49.56
LRCH1	Sciurus_carolinensis	49.85
LRCH1	Myotis_daubentonii	47.11
LRCH1	Phyllostomus_hastatus	59.48
LRCH1	Loxodonta_africana	49.76
LRCH1	Xyrauchen_texanus	50.42
LRCH1	Anser_cygnoides	44.83
LRCH1	Emys_orbicularis	44.03
LRCH1	Dama_dama	49.72
LRCH1	Misgurnus_anguillicaudatus	49.83
LRCH1	Manacus_vitellinus	39.69
LRCH1	Calypte_anna	43.44
LRCH1	Hippoglossus_hippoglossus	58.17
LRCH1	Chaetura_pelagica	40.58
LRCH1	Electrophorus_electricus	50.84
LRCH1	Eschrichtius_robustus	49.15
LRCH1	Microtus_oregoni	53.23
LRCH1	Mandrillus_leucophaeus	45.85
LRCH1	Peromyscus_maniculatus_bairdii	52.51
LRCH1	Canis_lupus_dingo	50.69
LRCH1	Neoarius_graeffei	52.67
LRCH1	Fundulus_heteroclitus	57.45
LRCH1	Saccopteryx_bilineata	51.12
LRCH1	Melozone_crissalis	44.91
LRCH1	Monodon_monoceros	49.21
LRCH1	Marmota_monax	49.43
LRCH1	Cynocephalus_volans	52.36
LRCH1	Siniperca_chuatsi	57.54
LRCH1	Solea_solea	56.89
LRCH1	Brienomyrus_brachyistius	57.22
LRCH1	Nyctereutes_procyonoides	51.11
LRCH1	Myodes_glareolus	53.09
LRCH1	Centrocercus_urophasianus	44.40
LRCH1	Tauraco_erythrolophus	43.16
LRCH1	Carcharodon_carcharias	47.44
LRCH1	Pundamilia_nyererei	55.67
LRCH1	Bos_taurus	50.41
LRCH1	Rhea_pennata	44.04
LRCH1	Panthera_uncia	49.72
LRCH1	Phyllostomus_discolor	60.48
LRCH1	Struthio_camelus	44.69
LRCH1	Acanthochromis_polyacanthus	59.08
LRCH1	Odocoileus_virginianus	47.90
LRCH1	Equus_asinus	55.29
LRCH1	Alosa_alosa	56.80
LRCH1	Coturnix_japonica	44.21
LRCH1	Budorcas_taxicolor	49.79
LRCH1	Gymnogyps_californianus	43.97
LRCH1	Paralichthys_olivaceus	57.85
LRCH1	Tachysurus_vachellii	52.14
LRCH1	Hoplias_malabaricus	53.08
LRCH1	Sinocyclocheilus_anshuiensis	51.78
LRCH1	Cebus_imitator	49.65
LRCH1	Hemibagrus_wyckioides	53.32
LRCH1	Falco_rusticolus	44.55
LRCH1	Cyanistes_caeruleus	41.02
LRCH1	Puntigrus_tetrazona	52.01
LRCH1	Taeniopygia_guttata	44.15
LRCH1	Nematolebias_whitei	55.01
LRCH1	Numida_meleagris	44.40
LRCH1	Trachemys_scripta_elegans	44.28
LRCH1	Pseudoliparis_swirei	57.47
LRCH1	Megalobrama_amblycephala	51.21
LRCH1	Eulemur_rufifrons	50.34
LRCH1	Denticeps_clupeoides	53.31
LRCH1	Ammospiza_caudacuta	45.24
LRCH1	Labrus_bergylta	57.24
LRCH1	Gopherus_flavomarginatus	44.34
MAN2B2	Sapajus_apella	61.51
MAN2B2	Falco_biarmicus	44.37
MAN2B2	Electrophorus_electricus	46.83
MAN2B2	Clarias_gariepinus	46.44
MAN2B2	Hylobates_moloch	61.48
MAN2B2	Prinia_subflava	46.76
MAN2B2	Crocodylus_porosus	43.66
MAN2B2	Spea_bombifrons	46.51
MAN2B2	Cuculus_canorus	45.15
MAN2B2	Solea_solea	51.03
MAN2B2	Pezoporus_wallicus	44.60
MAN2B2	Melospiza_georgiana	46.62
MAN2B2	Zalophus_californianus	59.81
MAN2B2	Gallus_gallus	45.76
MAN2B2	Gouania_willdenowi	50.13
MAN2B2	Calypte_anna	48.35
MAN2B2	Polypterus_senegalus	38.96
MAN2B2	Symphalangus_syndactylus	62.07
MAN2B2	Eulemur_rufifrons	63.41
MAN2B2	Perognathus_longimembris_pacificus	68.25
MAN2B2	Puntigrus_tetrazona	48.14
MAN2B2	Perca_flavescens	50.92
MAN2B2	Onychostruthus_taczanowskii	45.85
MAN2B2	Cheilinus_undulatus	49.02
MAN2B2	Oreochromis_aureus	52.02
MAN2B2	Rissa_tridactyla	45.66
MAN2B2	Apodemus_sylvaticus	59.13
MAN2B2	Eptesicus_fuscus	64.94
MAN2B2	Vicugna_pacos	61.58
MAN2B2	Pan_troglodytes	61.42
MAN2B2	Heterocephalus_glaber	65.22
MAN2B2	Gracilinanus_agilis	49.95
MAN2B2	Scatophagus_argus	50.38
MAN2B2	Molothrus_aeneus	46.88
MAN2B2	Pseudopipra_pipra	45.20
MAN2B2	Melanotaenia_boesemani	48.92
MAN2B2	Pseudoliparis_swirei	52.96
MAN2B2	Trichomycterus_rosablanca	44.42
MAN2B2	Lontra_canadensis	57.38
MAN2B2	Nerophis_ophidion	53.02
MAN2B2	Sylvia_atricapilla	45.15
MAN2B2	Phacochoerus_africanus	61.04
MAN2B2	Myotis_yumanensis	64.26
MAN2B2	Clinocottus_analis	53.03
MAN2B2	Thalassophryne_amazonica	53.04
MAN2B2	Amblyraja_radiata	43.72
MAN2B2	Bufo_gargarizans	46.53
MAN2B2	Engraulis_encrasicolus	54.50
MAN2B2	Salmo_trutta	53.60
MAN2B2	Odobenus_rosmarus_divergens	56.58
MAN2B2	Anser_cygnoides	46.00
MAN2B2	Malaclemys_terrapin_pileata	44.02
MAN2B2	Entelurus_aequoreus	53.67
MAN2B2	Hyla_sarda	44.92
MAN2B2	Anomalospiza_imberbis	45.45
MAN2B2	Megalobrama_amblycephala	47.45
MAN2B2	Micropterus_salmoides	51.10
MAN2B2	Micropterus_dolomieu	51.13
MAN2B2	Anas_acuta	45.62
MAN2B2	Serinus_canaria	46.48
MAN2B2	Dicentrarchus_labrax	51.92
MAN2B2	Nothobranchius_furzeri	51.39
MAN2B2	Anguilla_anguilla	57.58
MAN2B2	Elephas_maximus_indicus	63.34
MAN2B2	Tupaia_chinensis	61.26
MAN2B2	Nanorana_parkeri	45.02
MAN2B2	Fukomys_damarensis	67.38
MAN2B2	Marmota_monax	60.58
MAN2B2	Cottoperca_gobio	52.70
MAN2B2	Takifugu_rubripes	54.40
MAN2B2	Eurypyga_helias	43.65
MAN2B2	Myotis_brandtii	63.61
MAN2B2	Anabas_testudineus	49.90
MAN2B2	Propithecus_coquereli	63.19
MAN2B2	Scomber_japonicus	51.29
MAN2B2	Cygnus_olor	44.32
MAN2B2	Oncorhynchus_kisutch	54.17
MAN2B2	Pezoporus_occidentalis	44.56
MAN2B2	Pelecanus_crispus	43.10
MAN2B2	Notothenia_coriiceps	53.62
MAN2B2	Onychomys_torridus	58.17
MAN2B2	Mandrillus_leucophaeus	61.71
MAN2B2	Cynocephalus_volans	62.00
MAN2B2	Mus_musculus	58.78
MAN2B2	Chrysemys_picta_bellii	43.86
MAN2B2	Thunnus_maccoyii	51.15
MAN2B2	Callorhinus_ursinus	59.51
MAN2B2	Ochotona_curzoniae	64.52
MAN2B2	Apteryx_mantelli	44.47
MAN2B2	Cyanistes_caeruleus	45.46
MAN2B2	Anas_platyrhynchos	44.42
MAN2B2	Mauremys_reevesii	43.88
MAN2B2	Phaethon_lepturus	43.38
MAN2B2	Chlorocebus_sabaeus	61.61
MAN2B2	Pangasianodon_hypophthalmus	47.10
MAN2B2	Tachysurus_vachellii	46.11
MAN2B2	Physeter_macrocephalus	55.23
MAN2B2	Sinocyclocheilus_rhinocerous	48.11
MAN2B2	Charadrius_vociferus	43.45
MAN2B2	Oryzias_melastigma	53.95
