Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value
YBX3	Lepidosauria	Squamata	Podarcis_muralis	308	24570	0.0125356
YBX3	Lepidosauria	Squamata	Podarcis_raffonei	308	24570	0.0125356
YBX3	Lepidosauria	Squamata	Pogona_vitticeps_zw	398	24570	0.0161986
YBX3	Lepidosauria	Squamata	Pogona_vitticeps_zz	512	24570	0.0208384
YBX3	Lepidosauria	Squamata	Pseudonaja_textilis	306	24570	0.0124542
YBX3	Lepidosauria	Squamata	Rhineura_floridana	650	24570	0.026455
YBX3	Lepidosauria	Squamata	Salvator_merianae	332	24570	0.0135124
YBX3	Aves	Passeriformes	Serinus_canaria	15025	24570	0.611518
YBX3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2522	24570	0.102646
YBX3	Aves	Psittaciformes	Strigops_habroptila	19267	24570	0.784168
YBX3	Aves	Struthioniformes	Struthio_camelus	19456	24570	0.79186
YBX3	Aves	Passeriformes	Taeniopygia_guttata	15274	24570	0.621652
YBX3	Reptilia	Testudines	Terrapene_carolina	3459	24570	0.140781
ZNF438	Aves	Anseriformes	Anas_platyrhynchos	35270	42851	0.823085
ZNF438	Lepidosauria	Squamata	Anolis_carolinensis	836	42851	0.0195095
ZNF438	Lepidosauria	Squamata	Anolis_sagrei	1083	42851	0.0252736
ZNF438	Aves	Anseriformes	Anser_brachyrhynchus	35741	42851	0.834076
ZNF438	Aves	Accipitriformes	Aquila_chrysaetos	39510	42851	0.922032
ZNF438	Reptilia	Testudines	Chelonoidis_abingdonii	16371	42851	0.382045
ZNF438	Reptilia	Testudines	Chrysemys_picta	16913	42851	0.394693
ZNF438	Aves	Galliformes	Coturnix_japonica	38950	42851	0.908964
ZNF438	Reptilia	Crocodylia	Crocodylus_porosus	16350	42851	0.381555
ZNF438	Lepidosauria	Squamata	Eublepharis_macularius	1262	42851	0.0294509
ZNF438	Lepidosauria	Squamata	Euleptes_europaea	1650	42851	0.0385055
ZNF438	Aves	Passeriformes	Ficedula_albicollis	35491	42851	0.828242
ZNF438	Aves	Passeriformes	Geospiza_fortis	36135	42851	0.843271
ZNF438	Reptilia	Testudines	Gopherus_evgoodei	15135	42851	0.353201
ZNF438	Lepidosauria	Squamata	Laticauda_laticaudata	336	42851	0.00784112
ZNF438	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3302	42851	0.0770577
ZNF438	Aves	Galliformes	Meleagris_gallopavo	38589	42851	0.900539
ZNF438	Lepidosauria	Squamata	Naja_naja	893	42851	0.0208397
ZNF438	Lepidosauria	Squamata	Notechis_scutatus	963	42851	0.0224732
ZNF438	Aves	Passeriformes	Parus_major	36227	42851	0.845418
ZNF438	Reptilia	Testudines	Pelodiscus_sinensis	11462	42851	0.267485
ZNF438	Lepidosauria	Squamata	Podarcis_muralis	1293	42851	0.0301743
ZNF438	Lepidosauria	Squamata	Podarcis_raffonei	1280	42851	0.0298709
ZNF438	Lepidosauria	Squamata	Pogona_vitticeps_zw	1656	42851	0.0386455
ZNF438	Lepidosauria	Squamata	Pogona_vitticeps_zz	1937	42851	0.0452031
ZNF438	Lepidosauria	Squamata	Pseudonaja_textilis	911	42851	0.0212597
ZNF438	Lepidosauria	Squamata	Rhineura_floridana	1887	42851	0.0440363
ZNF438	Lepidosauria	Squamata	Salvator_merianae	1114	42851	0.0259971
ZNF438	Aves	Passeriformes	Serinus_canaria	36075	42851	0.841871
ZNF438	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6243	42851	0.145691
ZNF438	Aves	Psittaciformes	Strigops_habroptila	38298	42851	0.893748
ZNF438	Aves	Struthioniformes	Struthio_camelus	37853	42851	0.883363
ZNF438	Aves	Passeriformes	Taeniopygia_guttata	35030	42851	0.817484
ZNF438	Reptilia	Testudines	Terrapene_carolina	15619	42851	0.364496
