Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	left_gene
TNIP2	Lepidosauria	Squamata	Laticauda_laticaudata	0	35629	0 SH3BP2	SH3BP2
TNIP2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1650	35629	0.0463106 SH3BP2	SH3BP2
TNIP2	Aves	Galliformes	Meleagris_gallopavo	34337	35629	0.963737 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Naja_naja	0	35629	0 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Notechis_scutatus	0	35629	0 SH3BP2	SH3BP2
TNIP2	Aves	Passeriformes	Parus_major	30128	35629	0.845603 SH3BP2	SH3BP2
TNIP2	Reptilia	Testudines	Pelodiscus_sinensis	6951	35629	0.195094 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Podarcis_muralis	2046	35629	0.0574251 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Podarcis_raffonei	2690	35629	0.0755003 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Pogona_vitticeps_zw	2130	35629	0.0597828 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Pogona_vitticeps_zz	2282	35629	0.0640489 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Pseudonaja_textilis	0	35629	0 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Rhineura_floridana	2462	35629	0.069101 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Squamata	Salvator_merianae	1890	35629	0.0530467 SH3BP2	SH3BP2
TNIP2	Aves	Passeriformes	Serinus_canaria	30323	35629	0.851076 SH3BP2	SH3BP2
TNIP2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3591	35629	0.100789 SH3BP2	SH3BP2
TNIP2	Aves	Psittaciformes	Strigops_habroptila	31208	35629	0.875916 SH3BP2	SH3BP2
TNIP2	Aves	Struthioniformes	Struthio_camelus	30233	35629	0.84855 SH3BP2	SH3BP2
TNIP2	Aves	Passeriformes	Taeniopygia_guttata	30513	35629	0.856409 SH3BP2	SH3BP2
TNIP2	Reptilia	Testudines	Terrapene_carolina	12488	35629	0.350501 SH3BP2	SH3BP2
UNKL	Aves	Anseriformes	Anas_platyrhynchos	1322	1332	0.992492 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Anolis_carolinensis	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Anolis_sagrei	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Aves	Anseriformes	Anser_brachyrhynchus	1332	1332	1 C14H16orf91	C14H16orf91
UNKL	Aves	Accipitriformes	Aquila_chrysaetos	1190	1332	0.893393 C14H16orf91	C14H16orf91
UNKL	Reptilia	Testudines	Chelonoidis_abingdonii	627	1332	0.470721 C14H16orf91	C14H16orf91
UNKL	Reptilia	Testudines	Chrysemys_picta	588	1332	0.441441 C14H16orf91	C14H16orf91
UNKL	Aves	Galliformes	Coturnix_japonica	1332	1332	1 C14H16orf91	C14H16orf91
UNKL	Reptilia	Crocodylia	Crocodylus_porosus	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Eublepharis_macularius	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Euleptes_europaea	194	1332	0.145646 C14H16orf91	C14H16orf91
UNKL	Aves	Passeriformes	Ficedula_albicollis	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Aves	Passeriformes	Geospiza_fortis	1320	1332	0.990991 C14H16orf91	C14H16orf91
UNKL	Reptilia	Testudines	Gopherus_evgoodei	627	1332	0.470721 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Laticauda_laticaudata	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Actinistia	Coelacanthiformes	Latimeria_chalumnae	204	1332	0.153153 C14H16orf91	C14H16orf91
UNKL	Aves	Galliformes	Meleagris_gallopavo	1332	1332	1 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Naja_naja	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Notechis_scutatus	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Aves	Passeriformes	Parus_major	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Reptilia	Testudines	Pelodiscus_sinensis	640	1332	0.48048 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Podarcis_muralis	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Podarcis_raffonei	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Pogona_vitticeps_zz	90	1332	0.0675676 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Pseudonaja_textilis	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Rhineura_floridana	184	1332	0.138138 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Squamata	Salvator_merianae	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Aves	Passeriformes	Serinus_canaria	1311	1332	0.984234 C14H16orf91	C14H16orf91
UNKL	Lepidosauria	Sphenodontia	Sphenodon_punctatus	0	1332	0 C14H16orf91	C14H16orf91
UNKL	Aves	Psittaciformes	Strigops_habroptila	1314	1332	0.986486 C14H16orf91	C14H16orf91
UNKL	Aves	Struthioniformes	Struthio_camelus	1321	1332	0.991742 C14H16orf91	C14H16orf91
UNKL	Aves	Passeriformes	Taeniopygia_guttata	968	1332	0.726727 C14H16orf91	C14H16orf91
UNKL	Reptilia	Testudines	Terrapene_carolina	574	1332	0.430931 C14H16orf91	C14H16orf91
UTS2B	Aves	Anseriformes	Anas_platyrhynchos	36200	39705	0.911724 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Anolis_carolinensis	720	39705	0.0181337 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Anolis_sagrei	1146	39705	0.0288629 CCDC50	CCDC50
UTS2B	Aves	Anseriformes	Anser_brachyrhynchus	37472	39705	0.94376 CCDC50	CCDC50
UTS2B	Aves	Accipitriformes	Aquila_chrysaetos	37323	39705	0.940008 CCDC50	CCDC50
UTS2B	Reptilia	Testudines	Chelonoidis_abingdonii	14905	39705	0.375394 CCDC50	CCDC50
UTS2B	Reptilia	Testudines	Chrysemys_picta	15798	39705	0.397884 CCDC50	CCDC50
UTS2B	Aves	Galliformes	Coturnix_japonica	37529	39705	0.945196 CCDC50	CCDC50
UTS2B	Reptilia	Crocodylia	Crocodylus_porosus	6915	39705	0.174159 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Eublepharis_macularius	1602	39705	0.0403476 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Euleptes_europaea	2186	39705	0.055056 CCDC50	CCDC50
UTS2B	Aves	Passeriformes	Ficedula_albicollis	34905	39705	0.879108 CCDC50	CCDC50
UTS2B	Aves	Passeriformes	Geospiza_fortis	34451	39705	0.867674 CCDC50	CCDC50
UTS2B	Reptilia	Testudines	Gopherus_evgoodei	15348	39705	0.386551 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Laticauda_laticaudata	1003	39705	0.0252613 CCDC50	CCDC50
UTS2B	Actinistia	Coelacanthiformes	Latimeria_chalumnae	396	39705	0.00997355 CCDC50	CCDC50
UTS2B	Aves	Galliformes	Meleagris_gallopavo	39349	39705	0.991034 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Naja_naja	934	39705	0.0235235 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Notechis_scutatus	752	39705	0.0189397 CCDC50	CCDC50
UTS2B	Aves	Passeriformes	Parus_major	35156	39705	0.88543 CCDC50	CCDC50
UTS2B	Reptilia	Testudines	Pelodiscus_sinensis	6209	39705	0.156378 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Podarcis_muralis	1351	39705	0.0340259 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Podarcis_raffonei	1422	39705	0.0358141 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Pogona_vitticeps_zw	1217	39705	0.0306511 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Pogona_vitticeps_zz	1535	39705	0.0386601 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Pseudonaja_textilis	1016	39705	0.0255887 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Rhineura_floridana	2680	39705	0.0674978 CCDC50	CCDC50
UTS2B	Lepidosauria	Squamata	Salvator_merianae	1447	39705	0.0364438 CCDC50	CCDC50
UTS2B	Aves	Passeriformes	Serinus_canaria	34258	39705	0.862813 CCDC50	CCDC50
UTS2B	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3406	39705	0.0857826 CCDC50	CCDC50
UTS2B	Aves	Psittaciformes	Strigops_habroptila	35556	39705	0.895504 CCDC50	CCDC50
UTS2B	Aves	Struthioniformes	Struthio_camelus	37223	39705	0.937489 CCDC50	CCDC50
UTS2B	Aves	Passeriformes	Taeniopygia_guttata	35464	39705	0.893187 CCDC50	CCDC50
UTS2B	Reptilia	Testudines	Terrapene_carolina	16584	39705	0.41768 CCDC50	CCDC50
WNT2	Aves	Anseriformes	Anas_platyrhynchos	30366	36725	0.826848 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Anolis_carolinensis	1373	36725	0.037386 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Anolis_sagrei	1870	36725	0.050919 ASZ1	ASZ1
WNT2	Aves	Anseriformes	Anser_brachyrhynchus	32099	36725	0.874037 ASZ1	ASZ1
WNT2	Aves	Accipitriformes	Aquila_chrysaetos	32532	36725	0.885827 ASZ1	ASZ1
WNT2	Reptilia	Testudines	Chelonoidis_abingdonii	5827	36725	0.158666 ASZ1	ASZ1
WNT2	Reptilia	Testudines	Chrysemys_picta	6693	36725	0.182246 ASZ1	ASZ1
WNT2	Aves	Galliformes	Coturnix_japonica	30465	36725	0.829544 ASZ1	ASZ1
WNT2	Reptilia	Crocodylia	Crocodylus_porosus	5263	36725	0.143308 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Eublepharis_macularius	1338	36725	0.0364329 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Euleptes_europaea	1123	36725	0.0305786 ASZ1	ASZ1
WNT2	Aves	Passeriformes	Ficedula_albicollis	27837	36725	0.757985 ASZ1	ASZ1
WNT2	Aves	Passeriformes	Geospiza_fortis	28750	36725	0.782845 ASZ1	ASZ1
WNT2	Reptilia	Testudines	Gopherus_evgoodei	5569	36725	0.151641 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Laticauda_laticaudata	1482	36725	0.040354 ASZ1	ASZ1
WNT2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1874	36725	0.0510279 ASZ1	ASZ1
WNT2	Aves	Galliformes	Meleagris_gallopavo	33919	36725	0.923594 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Naja_naja	1655	36725	0.0450647 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Notechis_scutatus	1508	36725	0.0410619 ASZ1	ASZ1
WNT2	Aves	Passeriformes	Parus_major	26518	36725	0.722069 ASZ1	ASZ1
WNT2	Reptilia	Testudines	Pelodiscus_sinensis	4466	36725	0.121607 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Podarcis_muralis	1308	36725	0.0356161 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Podarcis_raffonei	1507	36725	0.0410347 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Pogona_vitticeps_zw	1731	36725	0.0471341 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Pogona_vitticeps_zz	2002	36725	0.0545133 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Pseudonaja_textilis	1519	36725	0.0413615 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Rhineura_floridana	1873	36725	0.0510007 ASZ1	ASZ1
WNT2	Lepidosauria	Squamata	Salvator_merianae	1392	36725	0.0379033 ASZ1	ASZ1
WNT2	Aves	Passeriformes	Serinus_canaria	28865	36725	0.785977 ASZ1	ASZ1
WNT2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2371	36725	0.0645609 ASZ1	ASZ1
WNT2	Aves	Psittaciformes	Strigops_habroptila	31573	36725	0.859714 ASZ1	ASZ1
WNT2	Aves	Struthioniformes	Struthio_camelus	31990	36725	0.871069 ASZ1	ASZ1
WNT2	Aves	Passeriformes	Taeniopygia_guttata	28095	36725	0.76501 ASZ1	ASZ1
WNT2	Reptilia	Testudines	Terrapene_carolina	6591	36725	0.179469 ASZ1	ASZ1
YBX3	Aves	Anseriformes	Anas_platyrhynchos	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Anolis_carolinensis	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Anolis_sagrei	873	4268	0.204545 LOC768817	LOC768817
YBX3	Aves	Anseriformes	Anser_brachyrhynchus	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Accipitriformes	Aquila_chrysaetos	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Testudines	Chelonoidis_abingdonii	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Testudines	Chrysemys_picta	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Galliformes	Coturnix_japonica	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Crocodylia	Crocodylus_porosus	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Eublepharis_macularius	1320	4268	0.309278 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Euleptes_europaea	1106	4268	0.259138 LOC768817	LOC768817
YBX3	Aves	Passeriformes	Ficedula_albicollis	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Passeriformes	Geospiza_fortis	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Testudines	Gopherus_evgoodei	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Laticauda_laticaudata	0	4268	0 LOC768817	LOC768817
YBX3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Galliformes	Meleagris_gallopavo	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Naja_naja	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Notechis_scutatus	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Passeriformes	Parus_major	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Testudines	Pelodiscus_sinensis	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Podarcis_muralis	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Podarcis_raffonei	884	4268	0.207123 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Pogona_vitticeps_zw	1332	4268	0.31209 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Pogona_vitticeps_zz	1449	4268	0.339503 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Pseudonaja_textilis	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Rhineura_floridana	918	4268	0.215089 LOC768817	LOC768817
YBX3	Lepidosauria	Squamata	Salvator_merianae	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Passeriformes	Serinus_canaria	0	4268	0 LOC768817	LOC768817
YBX3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Psittaciformes	Strigops_habroptila	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Struthioniformes	Struthio_camelus	0	4268	0 LOC768817	LOC768817
YBX3	Aves	Passeriformes	Taeniopygia_guttata	0	4268	0 LOC768817	LOC768817
YBX3	Reptilia	Testudines	Terrapene_carolina	0	4268	0 LOC768817	LOC768817
ZNF438	Aves	Anseriformes	Anas_platyrhynchos	372	1145	0.324891 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Anolis_carolinensis	347	1145	0.303057 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Anolis_sagrei	358	1145	0.312664 LOC112531973	LOC112531973
ZNF438	Aves	Anseriformes	Anser_brachyrhynchus	419	1145	0.365939 LOC112531973	LOC112531973
ZNF438	Aves	Accipitriformes	Aquila_chrysaetos	662	1145	0.578166 LOC112531973	LOC112531973
ZNF438	Reptilia	Testudines	Chelonoidis_abingdonii	350	1145	0.305677 LOC112531973	LOC112531973
ZNF438	Reptilia	Testudines	Chrysemys_picta	443	1145	0.3869 LOC112531973	LOC112531973
ZNF438	Aves	Galliformes	Coturnix_japonica	1145	1145	1 LOC112531973	LOC112531973
ZNF438	Reptilia	Crocodylia	Crocodylus_porosus	356	1145	0.310917 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Eublepharis_macularius	345	1145	0.30131 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Euleptes_europaea	447	1145	0.390393 LOC112531973	LOC112531973
ZNF438	Aves	Passeriformes	Ficedula_albicollis	135	1145	0.117904 LOC112531973	LOC112531973
ZNF438	Aves	Passeriformes	Geospiza_fortis	906	1145	0.791266 LOC112531973	LOC112531973
ZNF438	Reptilia	Testudines	Gopherus_evgoodei	416	1145	0.363319 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Laticauda_laticaudata	444	1145	0.387773 LOC112531973	LOC112531973
ZNF438	Actinistia	Coelacanthiformes	Latimeria_chalumnae	278	1145	0.242795 LOC112531973	LOC112531973
ZNF438	Aves	Galliformes	Meleagris_gallopavo	825	1145	0.720524 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Naja_naja	443	1145	0.3869 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Notechis_scutatus	438	1145	0.382533 LOC112531973	LOC112531973
ZNF438	Aves	Passeriformes	Parus_major	850	1145	0.742358 LOC112531973	LOC112531973
ZNF438	Reptilia	Testudines	Pelodiscus_sinensis	411	1145	0.358952 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Podarcis_muralis	518	1145	0.452402 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Podarcis_raffonei	377	1145	0.329258 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Pogona_vitticeps_zw	369	1145	0.322271 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Pogona_vitticeps_zz	413	1145	0.360699 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Pseudonaja_textilis	438	1145	0.382533 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Rhineura_floridana	457	1145	0.399127 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Squamata	Salvator_merianae	439	1145	0.383406 LOC112531973	LOC112531973
ZNF438	Aves	Passeriformes	Serinus_canaria	65	1145	0.0567686 LOC112531973	LOC112531973
ZNF438	Lepidosauria	Sphenodontia	Sphenodon_punctatus	369	1145	0.322271 LOC112531973	LOC112531973
ZNF438	Aves	Psittaciformes	Strigops_habroptila	657	1145	0.573799 LOC112531973	LOC112531973
ZNF438	Aves	Struthioniformes	Struthio_camelus	932	1145	0.813974 LOC112531973	LOC112531973
ZNF438	Aves	Passeriformes	Taeniopygia_guttata	961	1145	0.839301 LOC112531973	LOC112531973
ZNF438	Reptilia	Testudines	Terrapene_carolina	421	1145	0.367686 LOC112531973	LOC112531973
